gd|32|0d36f14e4394f826653cc41f3ebe0550a91c0f019ab3608c7be6f3d4e53fb62d8236ffbf0f17c24c35dcad25cffcf010156e71167a31d36585042e2b072d1bdc
gl|32|cf26c3de5987e20df19a281f987931f6dc137423062b9d6cb39bd68ab644dcb36e467528180beb1b014540f22663b0c48c078093d833a035ad6ce6a3d4516379
he|32|4ef6aa535c7302fef022fc0023a3c57b58c003bae814a588d9fde05f02d257efdd42495b17b1536d57db9e5b52bfb90acef756f869462fa3a477794b451313ad
hr|32|6aac7cff8b0123082362d4d0445330220ffccfcd085d49dfcd738309f033ca143b5676f9753261db0bf9ac167dcb6ce1c2743b72596b4ee9c09882e9b04e8b1a
hsb|32|e56651809f26755c0ba8c2cc55fa301c97711038873e62bd239146717c67520b932070db15caf6129f10e91876aaee52f1ec37e01f726339e0515f26daf7d4ce
hu|32|d1b67ac800df3d10ad618c3d768ed100d3ea41bad77acdee6f76d6085aa433a9e81c83b466f9172f9c1a793131ece8d1139a6c2dfb468d03ffc9e1ad6b09a2ba
hy-AM|32|b655d35eaff47011f8c5c0f544a64320f4dfba8eaff5e0dc8905965dffb002985abd954809e81bb1d16eb9671261b32217595fd3125afa8376b3ddf6b97402a6
id|32|53fbd2be489b16e4727e4a05d01cdc7f641806d42d1be41652252fe7a2bd80571305e93a8cff26c49500cee887ba6f070251477c35fd63acdf8ca2b54f1e7656
is|32|f762dcea776dff17b460f3c1356d069e73ab91e49bfbcc60662e120668d351ffe1ea7bfd3949de7681e8dcbab607e322ce880cfd89b0953532eb581078343a90
it|32|5e18c4b734b03fb44327c5e7b5f8d6faa356f8d0f3ca661d1a32b8cfe1238c1fcc94940d3bf9206a4097fa3f8432df5fbfb45027ead68c6d35f13dfbe06add3c
ja|32|6a4e4b39818038bf85ae6598a4645a43266bb36bc2674c31a20ee6771b59032ac80933750b503587a5a72a7a77cd014c5e1480f5b340b506dfe94ab26cf83e18
ka|32|4100527603ece709234f0f31d44dd2df0d8d9122881bca45575fb4ede4553cbeaebfdd7a7407989d53eb2c78f0f4c8dc02c2449842ed7d5076eb10a2eac7ac6c
kab|32|dcfe61630a765d08f411738e7521f19a45d43c914920a7ef18aad33d09aab477a60aafd4ad75ce5d6ea363b091af680e72a6b395dbafab2ebf66d58ec9a0aeb7
kk|32|0a6097d635c499a906a017301e932397b039b96f7cdbb98fd76fdc427e9b83b7b36aade339094214704f5a8bbd5dd8c4b224997bbc10a0bdfcb56450c30d27c3
ko|32|9537125ea370f304f6554bec6a182fd6ab115d70e94f13384e525a1dcccf341017a451780d3254331cb5bd236aa4bf3086992cdee35dee9b4972afa6ff46b540
lt|32|b27d4920e1045d60b29cc0b479f8c4bcf49385d0e5f65475d81c02bd788c3024043388af3601a7fdb3ace60835ccb87bba21c23ff06de8ea99a4305847b77e85
lv|32|767181337c12c7af47dfb71baf85f757688837c73dba98bea8f01d7718c36f7d5224122d593af443265438c57ea9a4f0ed91e17d875b9573b7e1c87b5723a6ca
ms|32|e1dc5719394ca3e1f213efaa33515a23b868f1b0068aefb9d60d696ab20bf855b3adf8e1eea79b0b191231fded8facc4b27463278796fc85804615ac24ac2e0d
nb-NO|32|fd6bfdfda5810e59a0f7531facd3a101f2572bf617890d98f238329031f5f3307bf0889687b26431358974c5cd29b857b21ade4b591094c10646be9f58356bac
nl|32|6ab550c64e9fdb993aefb78047a64e34aa2a2791eecd55a912cd81f998a3ba8b20610060b9249e2d380308eab890fd1956ae7c03890be59196f652cdd785cca4
nn-NO|32|593f20d3fa3ad1757637edc872dcd473250b361b9ea5f3b05c324c5177b88bb99aeceecf607a3637d4a49a5196a52f9afe180151d6849afa88d261119f1463ad
pa-IN|32|6055ca16af6934d932e9eb040a2d858e2f8ef209633629cca7192ad49a9f1c67839adf043a33f4066e28f90ad5714655bfd1a701e0b3dca9a32a6fd0a21ff495
pl|32|469eef36b84a20e46918bd918a2b48803e8343502ba73fc9a7bab16695c4cf4d6e7dfcdfb70d67f31dc6374702924ee072fe7c0f408dfd68f6ba9ea982d469b2
pt-BR|32|d8af9ebff2a45a229a7bf0ca1a3b7d44f5ee3100b45bcf6ee61fb0befc766ff4e8bd946bb6514b99d0cbc5eb8dc1233f8afcd74a951afdca530d2e2ee31c75e9
pt-PT|32|42c374ba606481dd3d6629123df1fd46178c6585da616da8ead1451edd2f0f4c9063c416f0e01e57e40beaffe0b958363272049c75e028848e6ff91414541c31
rm|32|815ed4ab1ea69fd90c7850371aa6672b2f6374c4f79f45d3bd5abb9f0f6e58f039f1308c06cac2685b4a91c1b9c548a0a35f36e31cc63ce6ee3c039e6c38bbfd
ro|32|0ae61e8e20a288820193dabb9171b3480e02f168412cd64dc666beabf27e19e3933e92c9a2bd8f9352ce8488acfd36bcc6774338bbd3447578d41828efd29c94
ru|32|923067dd5dc8cfeefed69c6db1a8930e30d512d9e1d8b534b539d4f62b7fc892204b5a06637385ddb18e22841f90bfe25442fb65494078ab7b1eee704c70b5b6
sk|32|d38387389aa93f10eb84a769b5f1a22b49e1116c911605be5fdad3615293aac784b9c95e9a7e89fcb1ac1501a064023a905f9bd137f98e225159f747ab120e03
sl|32|9dc8c02ecc37adf3112d9e4dc4c2027ac220e83e76279d706c678888b2cc3efc1223f676a6a296fb1b61d872b66f68863321a6f276ac010b5297b29e206f4ec8
sq|32|13b4ed283f4d403d3a41ee39d07910fd9d8b9642a24036f499b5a94df5136d4a279291213a34bb98cd5eb7d4aff9b1b8c16b94f3f1463ac6e6f75ab507855018
sr|32|318cdce8ab1d7a83ffc0c268f06f4375f1edea3ce11c7185129012c965d037a5d9232eb46cd926a3a1740162a8902451f75eb2617267ff712ba34bb84493c497
sv-SE|32|33a9ab2ed9e9147a46c00896ef9a8da4ebee2189513bf5365138b9dc61e29e882fe46d616b9ca441237493b5b22f4acb8395e8b245ebd334d5bc65419da3658b
th|32|35313ff64fea0d0fb2e37b9479151d3bb8396ca34489be17a6596b3c1309789139c0a6817390654a3c9b870e0647078e98f584fb0d97c9b1a18f156edb141f15
tr|32|d04e9029f0fe2cf9269a687fed0c5c536e0d9a95f27005fd37b309df42146aac764d4de65231364ca0345be0ced6405dfe350fcfcee3938723eb1595958b2a0e
uk|32|bfc3c43f32a8aba07eef0cfe3b2596a857a9dc8501b7c6a120a8f5e5761159e13576a41b09db6d1aed5e06489fccdd81da36067c3c2012aba6fe8cf05bf0690b
uz|32|94205b8e226c9061a36f5fb63a0fecaea95e7e331ad27ea2a6a76300ae7d43b9ed794688f1acaaa7eefbe3c59d8b37fa8a78237baae13439e7479a795cc1a623
vi|32|d5cc91cd26b6eb8c7e54efa1039c29ec3c87c028d1fffd4dd30f9585174b13eaa618bebe2e706c98afdf69fcecaac95ccf97a0dd56c1ec4adba6e54cd48f5fc5
zh-CN|32|ee77d8ad5941f54533620c1201ec465720a48fb237d78e2f1cd7ad3aef028ef979857f4d9406f281c43182704a144f303fced9bb6a64aa9b995b59188c81afcb
zh-TW|32|db159a2d8d3461711e6d847ebf0330cf1c72fae0b066065d070b937bfeb790562592588277c93b684a18bf815ae1f68eea4599f8e9229ac316ec602d78a80c95
af|64|f405a9a641ef029412c9da49416c2ec8ca15c8a85031003a2e0e122551451c6b0911b9237e1168945cafb085e40656dbb8b811d83cf575a4828cf68efce5ed3d
ar|64|35183fd21a00c7c8600fa5f89072cf34a786a458cadf658693c46835b4409b9065881b69105c4d724fb0105ada3152be71e6a5968a458778d11d45b2e1c39106
ast|64|037c3cb26dbd1173f43cbbb4d53f333a284b606120d9e32188ab6333032ed60769b35c03874a6000f67d334983e4aad009b87278e8b4f00bde9f807013fb0041
be|64|fad44cf366260440ee94d380505f8387f5704a484d8fc6ea8cefa63a60faf40c578f5dc8e6959b984b2f4c71c16295f8867d275dd0ec3bdf0c992234a1bff87d
bg|64|6e5a4684458084bf08617d5389a476ba9a1d11019615470f192faf28429f807fec1f7e3f98ee8bc06b5b761062de6d6ff5452851732bf9e95461519400557be0
br|64|4a4552e716dd9fa23e7016760fa9839b24eeab007ec6934b39823a07b275788ca926948e03fe680ca8645bd19dc0e3b88f130da8b143f1f740aa0145a6c4df1e
ca|64|8dd621020139b1c673981ed30f0bb3660b07dc6f688d6b403262d857836f55d4910e22c54024f3a5be44ced8b8eb7c0f6d98457558cfb438728d55de5aa790e0
cak|64|ca2947c89f833104b9e2759cca429b6164ff798cd80c3472104b175cd9ed3b5ff1b349ecaf842b60443953d8bbb9cc5d66de92feb20a2ccc4fb2c9e3ba95fb73
cs|64|3050671f9a9c4ca7a8c7c95c0e664aa85da9d359a91407f10d4156b33d45c44cbe8fd103c1e6feb6f9a92a4e99b84f973e1aa041dc0939d9b73e4ea6461e44ae
cy|64|45d9b433ab38f467fa1ee3f7a66e66f9b571bbc873d99f00a9b347f038639afb5dbb1a1fdde02e304f51002fb0c6f7d4b9a2d4bbf24ab3e75d45702981d2995e
da|64|95f6ee7c96cb761db79060fd05a14a157529b1e1c5b4328b7b0e5be768057e248b7064b89903d7de2b7bfda139861deddae97e2582429fe7ced95ac920ef87d1
de|64|d5e5f1df2475f48b3c6fd54fc38e853e5c8c498967bc5e4981819e23093492856ec2527f39aa04af7a20c043e5565b07ddc2e6043028b17edf29112fbf61a30c
dsb|64|4629feb102220345033eed33fe1f3c0adb81d2cd3f6d30aea0149c2d06926f2eeadabf88d22e6fe798e352946759faeb323c588655cb57dc91fd04af02c53c6c
el|64|3ed3f66f1407bcbf2c200cdf03aa338d9cf13277fdc70d002b463510293c26e28c698783e2af8a74ba8bdc278b79fb6df55ad4c201939a1edf8c2dbd97b20ce5
en-CA|64|db9eeada01f49ac8000113d5693cd8d6c8ba94c12f0b3ad8615550936edba0773f3a857e3715e1a3ff9e66a71e8180c4a9fabab0d6540daa385f8808c480ca97
en-GB|64|9b0c1331067328122fc12d8c11640f7b0166114dd83a4fcc9559b6e239d386c2b67c8d54d5762e3b468fb3f306a1d1f3a6cde71f82ae3b43f7d29161b06afadd
en-US|64|7380adf7ec71fe359793fd358424b02cb4f8c086a08470e355664474a83cad73d54e7a05d60bd987148c0bcf83cb4d71a25896295d0fb7554d7a263217897485
es-AR|64|175ae8ef6441c6597c342f371e45af1f41b541c02494f333bf04843448e21e9f2029993f2f4ce4d231b0fd508889dd801412e6664afb96115bdbd0b5e14d4132
es-ES|64|af47400e01f5837c509ab0c666d3513ba246af914cdc02f243633eda7117d1e4145d6d4b4f0663aabbe483970f2ee4d180aec89f822ed0fb871656292bdad73f
es-MX|64|18da3bd3b4cda3c7040208abd92898d317df1edb89e79bce04456c0238899c4027b63657d6ad71848102f0872da750fa06d3695cfa12c5f6756d60347758cd5b
et|64|bcdefe144355441679007b490845dcf3ea18ab331cc60af6c9de201ee4093dd0d14330aac0338901fa3e908dc32625e7ac48578dda8f76588e60c21b9351fd13
eu|64|1176ae18ea2d618aba30ed99c39a5baef67f850c762d77185351506a9e8b41e9865b516c138107b717f3194d5cbd06251a1fc22fd959be89a807e3bc40e65233
fi|64|6c009618ffa9b97b806aa5e24c8872b67b04b5acee44cb274ad63aafdf948568477be8c879941ea8dde8e2e49fdff2b2a6c839968635cdff76012d07defc5547
fr|64|f330efb823b00b8991a45f7a3ea6fed5e0c59662fd3023df32bfc61bf7b361d3aaa3830fbdc85665732a9b409d45e1ecd550288a1f234bcf614e7752874344d9
fy-NL|64|10360fb425da59659dbd748d1ea296af5f4e8d11b6045ae2d10d570badac38984b4829aa42286628e2dd66cb1a164d83f999fec5b014e60867c6ad1e094b9818
ga-IE|64|af952a24f63c1e772a30f1396249b77b8bfb7bb294dae86fa604f1eee5df3c041b9d53308ad51fedc941f791a4909321323b7116f0ac3c79f7cbc18c305e2c75
gd|64|1326a519cfaa12fdbd729cbf6eab5d9ec918de2f40bc6dde148ce4df29756548b3a7228f7700a5eac8120227a28224def996dc4c0129bde2dcf7eb84753d314e
gl|64|16aeb238620c1d0f305d338bc84e202b557a713a3e7698815ff84e7138313982ba954921565516cc0f246153f5ce920a5cbea3c8f67993373fbb52b4b7998f60
he|64|10d7ebfb218830e4abb4a085d2cea861963ca3ed0d76e29bed399f1e67b25a30cfdaff5ae2f7e373e1c7595055e7e3f46a66cde146111b7ca91749d5d367ff71
hr|64|429c10b5656c34ea27604a7a6183dfe284bd4f49cfa0690112232ab0e5f06f42dd9bb09ab5bbd36624921415ecb72da993e84d35616a31bcc39299163cdd503e
hsb|64|2a9d93c4be9c5c3a56c2a2ac9ba74826accd6e0db01df4987b70d37597e039f27fbb92ee78f2ff6b99cfcf660130748cb40140df9ff60e560e5fa9ad4b979622
hu|64|7010756571646dbf57624814f3fd5179b8099d21c1b4e8ca5160e142d8cfe9803f4c60c1409ff29c4631d68fb67252804bacb58192bba3cf4adaea97bc29bd61
hy-AM|64|dfe1ec4f1b0222d6c8f4e1cd32efccb605267f4ad9bd47cc123b349258b96a7ea1e8601d765c98da3687e1c62b2fec2f7e57dd430af46bd0a8576df1ced50663
id|64|d8721524ca4abacc32f48d02d8d9f87e7f517b183e4d50575da414fd07f5e5e9a458b6fbbdbd191232b99097a191c14fc1d1f4e29a87956eea8efdee5a760e4e
is|64|3f7bd484f80a369f763188f259848205797f4c7cfef77b05921f00b905135847f9a1250268976b69d5104e49619f240da28216733902041d7bd7fd8a1513675b
it|64|4b31f7426ed5bed1831545a5aefcfae356dac181f6806353cb4531d49c11e97341b0258ecc649bdcf35bd8b8de668146f1197a56b599c86b6a16d530074cf34e
ja|64|20ae2cdbee1a4c8b775930e261059cf42ed80cdcae1e4b5a981f1e95ddaa89e65f4e9870043d12a5e434e20b28a23a63759e13cd5e92a1b854642dc88791e9d7
ka|64|0a446ca94bda5f088291e9476460e8dd8caa2f4eb98a3cfcc8c13aa78ebaa9f52b36dfa4fd4af83094422a78d78c47bc2be1ab8b441f8a4fe6bb387b28d466a1
kab|64|2175837eed94fd588df755fd88c47460121d80fec5c2e1df7d5e9c0210c0395fc2be3eec19a11174508cbf1ede5c59b33892b6e23f7524a8190f6452d343cca3
kk|64|e35074c910b740ed6e94c4f134663e1795d0e84330a7a44c213e61d9f8285fd65a4fd741f502515bc5859de47ba6afc4a241725fc7e7420fb7d3f0a57abb554d
ko|64|18ce03c7ed512efa89afd43c8e5912eb74f2284e4f9b60c8b4c4dde6cd6ff2df71817049763ed72883422279d6a80d9077053be7b3610b98b794733e8a8cec62
lt|64|5134c9fdcddb5ffa5e003c17f7022a03177ec672f2b87f02924fc01e9adb1db7a33c3c753045f8dd9020f699c61c84bc1609f7b38501e013786adce442be4d5b
lv|64|fd87135384912152d92c25696fe9c6b4b3c9fb8126bf2354c2a16b29c07cbea8271ad5fc4a0d2b1d88eedf4778fc5e063dd24609954e4f108b2e6495dd6ab173
ms|64|dee0d3c40633b2eec58048f7978dc30acb7ae85eb1f5a45e7238736ca37a436335a6bcfc1ab15e61f04db52f4322354e4f0c50d97434f25e137bde1b3a15dc39
nb-NO|64|e41de358624f9ee3054fe559ee7af97f05d40b8d8a98dc549fc0e455138f4590a20a6ba0a6cea8114610ec70d3a8641502694f665f8ab1ab2a26b87eea32343d
nl|64|9b89403068422c5275153c78d5dba594bcc19576bd392b3a3e36ac311bc20bf126c47d96893b96c4e4914dc6a205c0063493a5c41fd185b2f7a7ddb2ad20e07d
nn-NO|64|340cd75daff4e31ef9ae1c61168c6c7b950beed98e2097bdc762eb89a8d8afecbdcfdaa97053113f23eacef7eea7df6335091c11db524147af3abf96e8177a8c
pa-IN|64|e8aa44b4f5372b90f625a67962b4c3ab5ce9d9a5e2048817a9227a5959ae79f6e894dca909546b455b9a4c97c8433fc4474b7bdde765a1eacd6c9ee47fac3363
pl|64|5b1844d90507ca83b441b3470e696acb1b71acb9ff65e5ba5ef7eb46cac86e29c09f9efbf0f4421cfb3f383c2bbe063116c0b49b4e38bc4d137ef5bfa38c4c08
pt-BR|64|cc02d8838e69700fa4af8858d6dfa1ec9e5fd7bdce4da3a2ec1154d91d923f071ceeebd295ae1125dbeea91e3182fad924d5698e1bc2582922bace881f0d5580
pt-PT|64|e0ca626eff305c84971a305eabf766af0a508f4dc740486b70aef543fff73afb3b9ee80be324585200a7cccfe6864ef73fb735a99ebe539b17866079ad37dccb
rm|64|8a8c529c6aed8eb67867f8e77fddd73465f1b5d4cc61787af71c029a8522b24d166499224aa54fe874f8fa252b660b0e0381cf84aa8d7f5a68eb1fda533775e4
ro|64|55e0c4922e7be306032c63270920dca44a319729055647ce3433f6f368effa26df54dac220afb01aea2a32405e69c893ad4935ff02e1d0cd5478b1312380b9f3
ru|64|89f23abdf5a45b0eedba13dde068a8e0bd58ab70a5116f6516c94be4a93ea49e7e839953d89a21378ee971d2655e6274a8da103e22707a8b07a1e8867006c237
sk|64|eaad30d63d7bf2575f11c94201525755bf4376bbbb20b33af36b4dec704390cb2c6a397fa6db460736989669d53be0f9b66e8ebe63dc3906710d4c8e1447b14c
sl|64|09d244989141699c93f860cabef877a963e95d5c9a3c1eacbfc0c4c85b3ada597cea44ef5ab45e3912733907efb1bfed699a2dfa1f2fd3b3f5ea4e26d7496a3b
sq|64|81c910e3f6704a09518a031b4809d7662e1ed195f4d6982ed01ff1a9420d9d27c1d98cbeaa2482cb80939b68bb911c53710be974b9d26b8bea44b94004fbe8de
sr|64|5449d35f9ed335d2589c2bf3b862b27e08156e52e00e6417e87d4005d3becf53f298552ca43430187ce0eac798e21921199d62961d00852388d4c6d953755b3e
sv-SE|64|0f92c51a17f4c318fca3fde952ab8f96d04473763f87db1c8f577c2cf111459726d7560b5932351426915fbde5fef6e2d384b6892a100a25cbef326529dbe90a
th|64|4bcf1c9ef7f9b89403df99c8c8970920633201e100a72f60207012755ea28fadbe53e44a47c9043f20b8a4ab9b50a6562aa31e52821b9065aa3ce0f0c2b54e8c
tr|64|f2748b105ca70548314b3a392c44c4d345dac8594d1c6ac72f5ee44e307c94a642646d530b87126ed3a169f7ce4a8feffd84c82edc88169d2fd0d39c131dbe00
uk|64|b6fad0b7118b34015025137ddb77e8b3e0135ad6f747880a77733d65a23d16e7c9c8367f84a493c1e7b2250f13a559b8924c2a1c15a5ed4e0979918fca4e5ad2
uz|64|cc74ed3c117981b2a45ac7ef779d7bad8179beaad5828ff767d3f43b1817411178c42d8269f16e41e6b5bb949dee2f6ba53bf794f641f136782fc0d39a141b34
vi|64|f8f25c0a2a8cc732371dab9c99868e487e58f2a7acbbc6520cd75c0fbfa327f12100e1bf7c089dfc9967dd52810dd7784fb9ce4b2897655a19abbb4f54cead0f
zh-CN|64|166a19aa0e10089e855f6032e0cfcdc755bc414cf0fe300790d09286bb8199b26a04d52a81f4ab608f268d34e749abb4b3517c49446e7d39edb11544f1c772de
zh-TW|64|c313e4b6f3f8fa5b492c425a55dbed4b060544adff684d7de49acf09c0fb8b5b779fbd789b2af83205482f7f12c904bd65e4761d9e48530b80300dfc160ec048
